Cosignee,Origin,Destination
 Rug One Impors Ltd. Division of Bel ," Antwerp, Belgium"," Savannah, Georgia"
 Lippert Components ," La Spezia, Italy"," Norfolk, Virginia"
 Dicor Corporation ," Genoa, Italy"," New York, New York"
 Datumzero Design Office Inc ," Limon, Costa Rica"," Miami, Florida"
 Utc Overseas ," Antwerp, Belgium"," New York/Newark Area, Newark, New Jersey"
 Bowers Fibers Lancaster Plan ," Puerto Cortes, Honduras"," Wilmington, North Carolina"
 Matec Instruments Companies ," Hasting, Australia"," Philadelphia, Pennsylvania"
" Hli Logistics, Llc "," Bremerhaven, Federal Republic of Germany"," New York/Newark Area, Newark, New Jersey"
 Knights Apparel Inc ,N/A,N/A
 Rosemont Copper Company ," Bremerhaven, Federal Republic of Germany"," Houston, Texas"
" Siemens Industry, Inc. "," Bremerhaven, Federal Republic of Germany"," Houston, Texas"
 Mallory Transportation Systems ," La Spezia, Italy"," Savannah, Georgia"
 Maharam Fabric ," Hamburg, Federal Republic of Germany"," New York, New York"
 Custom Fenestration Products Intern ," Nassau, New Providence Island, Bahamas"," West Palm Beach, Florida"
 Ram Publications ," Bremerhaven, Federal Republic of Germany"," Los Angeles, California"
 Sadara Chemical Company ," Halifax, NS, Canada"," New York/Newark Area, Newark, New Jersey"
 Project Concern International (Pci) ," Freeport, Grand Bahama Island, Bahamas"," Norfolk, Virginia"
 Cargo Y Servicios Internacionales S ," Antwerp, Belgium"," Charleston, South Carolina"
 Leidos Inc ," Guam Island, Guam"," Honolulu, Hawaii"
 Mallory Transporation Systems ," La Spezia, Italy"," Savannah, Georgia"
 Netafim Usa ," Genoa, Italy"," Los Angeles, California"
 Creative Concepts Design Center ," Genoa, Italy"," New York, New York"
 Lope Mauricio Espinosa ," Genoa, Italy"," New York, New York"
 Orascom & C Usa Inc ," Genoa, Italy"," Norfolk, Virginia"
 Un Stabilization Mission In Haiti ," Antwerp, Belgium"," Port Everglades, Florida"
 Satellite 2015 ," Hamburg, Federal Republic of Germany"," Houston, Texas"
 Toro Ag ," Leghorn, Italy"," New York/Newark Area, Newark, New Jersey"
 Tect Aerospace ," Nagoya, Japan"," Los Angeles, California"
 Glodex S.a.S. ," Ciudad Trujillo, Dominican Republic"," San Juan, Puerto Rico"
 Agility Projects ," Bremerhaven, Federal Republic of Germany"," New York/Newark Area, Newark, New Jersey"
 Agm Imports Inc ," La Spezia, Italy"," Savannah, Georgia"
" Deugro (Usa), Inc. "," Bremen, Federal Republic of Germany"," Houston, Texas"
" Cristian Lay Importadora, S.a. De C "," Valencia, Spain"," Port Everglades, Florida"
" Dietrich Brothers, Inc "," Leghorn, Italy"," Brunswick, Georgia"
 Aprile Mto Mexico S.a.De C.V. ," Cagliari, Italy"," Port Everglades, Florida"
 Double Agent California Llc ," Barcelona, Spain"," New York, New York"
 Mallory Transportation ," La Spezia, Italy"," Savannah, Georgia"
 7 Cargo Corp. ," Buenos Aires, Argentina"," New York/Newark Area, Newark, New Jersey"
 the Blessing Basket Project ," Antwerp, Belgium"," New York, New York"
 American Tartaric Products Inc. ," Leghorn, Italy"," New York/Newark Area, Newark, New Jersey"
" Dsw, Inc. "," Leghorn, Italy"," New York, New York"
 Alom Technologies Corporation ," Antwerp, Belgium"," Oakland, California"
 Aprile Mto Mexico Sa De Cv ," Genoa, Italy"," Port Everglades, Florida"
 Greenfield Properties Ii Llc ," La Spezia, Italy"," New York/Newark Area, Newark, New Jersey"
 Apc Logistics Pty Ltd. ," Gooch Island, BC, Canada"," Los Angeles, California"
 Bicicletas Mercurio Sa De Cv ," Genoa, Italy"," Savannah, Georgia"
 Bradford Products ," Nassau, New Providence Island, Bahamas"," West Palm Beach, Florida"
 Marmol Export Corporation ," Valencia, Spain"," Los Angeles, California"
 Imex Model Company Inc. ," Kingston, Jamaica"," Tampa, Florida"
 Drake Cement Llc ," Hamburg, Federal Republic of Germany"," New York, New York"
 Jvs Wines Import Il. ," Cagliari, Italy"," Norfolk, Virginia"
 Misono Food Ltd ," Genoa, Italy"," New York, New York"
 Mallory Transportation System ," La Spezia, Italy"," Savannah, Georgia"
 Mallory Tra1nsportation Systems ," La Spezia, Italy"," Savannah, Georgia"
 United Nations Stabilization Missio ," Barcelona, Spain"," Port Everglades, Florida"
 Gerdau Corsa S.a.P.I. De C.V. ," La Spezia, Italy"," Port Everglades, Florida"
 M.B. Industries Inc ," Algeciras, Spain"," Norfolk, Virginia"
 Ncar (National Center For Atmos- ," Guam Island, Guam"," Long Beach, California"
 Ty Warner Hotels & Resorts Four Se ," La Spezia, Italy"," New York/Newark Area, Newark, New Jersey"
 Mackin Industries Inc. ," Yokohama, Japan"," Los Angeles, California"
 Dacmaq Repres. Equipo Y Maquinaria ," La Spezia, Italy"," Port Everglades, Florida"
 H&M Hennes & Mauritz L.P. ," Genoa, Italy"," New York, New York"
 Igt Las Vegas Pdc ," Vung Tau, Vietnam"," Los Angeles, California"
 John Salibello ," Genoa, Italy"," New York, New York"
" Winebow, - Inc. - Warhouse "," Valencia, Spain"," New York/Newark Area, Newark, New Jersey"
 Hazama Ando Corporation ," Manzanillo, Mexico"," Los Angeles, California"
" Allround Forwarding Co., Inc "," Antwerp, Belgium"," New York/Newark Area, Newark, New Jersey"
 Sumiko ," Rotterdam, Netherlands"," Oakland, California"
 Mallory Trsnsportation Systems ," La Spezia, Italy"," Savannah, Georgia"
" Agility Logistics (Shanghai) Ltd,Sh "," Freeport, Grand Bahama Island, Bahamas"," Norfolk, Virginia"
 Transgroup Worldwide Logistics ," Hamburg, Federal Republic of Germany"," New York/Newark Area, Newark, New Jersey"
 Agility Logistics Corp. ," Hamble, United Kingdom"," Charleston, South Carolina"
 Agility Logistics ," Sydney, Australia"," Los Angeles, California"
 Europlacer Industries ," La Spezia, Italy"," New York, New York"
 Coast Industrial & Safety ," Freeport, Grand Bahama Island, Bahamas"," Norfolk, Virginia"
 Modular Installation & Design ," Genoa, Italy"," New York, New York"
 Ram Publications and Distribution I ," Bremerhaven, Federal Republic of Germany"," Los Angeles, California"
 the Toro Company ," La Spezia, Italy"," Los Angeles, California"
 Cargo Y Servicios Internacionales ," Genoa, Italy"," Port Everglades, Florida"
 Easy Liner Llc ," Hamble, United Kingdom"," New York, New York"
 Solid Wood Systems Inc ," Genoa, Italy"," Norfolk, Virginia"
 Spawar (Leidos) ," Guam Island, Guam"," Long Beach, California"
 Nf Interiors ," Antwerp, Belgium"," Baltimore, Maryland"
 Piedras International Inc. ," Valencia, Spain"," Port Everglades, Florida"
 Aprile Mto Mexico S.a.De C .V. ," Rotterdam, Netherlands"," Charleston, South Carolina"
 Dalian Shengyou Wood Door Products ," Gooch Island, BC, Canada"," Tacoma, Washington"
" International Rental Svcs,Inc. "," Nassau, New Providence Island, Bahamas"," Port Everglades, Florida"
 Mallory Trasportation Systems ," La Spezia, Italy"," Savannah, Georgia"
 Jvs Wines Import ," Cagliari, Italy"," Norfolk, Virginia"
 Beijing Hengxin Baichuan ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Techint S.a. De C.V. ," Genoa, Italy"," Port Everglades, Florida"
 Mallory Alexander ," La Spezia, Italy"," Savannah, Georgia"
 Albacor / Bnsf Logistics ," Le Havre, France"," Charleston, South Carolina"
 Vee Corporation ," Yokohama, Japan"," Los Angeles, California"
 Agility Intl Logistics ," Freeport, Grand Bahama Island, Bahamas"," Norfolk, Virginia"
 Bellingham Marine ," Nassau, New Providence Island, Bahamas"," West Palm Beach, Florida"
 Mallory Alexander Intl. ," La Spezia, Italy"," Savannah, Georgia"
 Albacor Shipping Inc. ," Antwerp, Belgium"," Houston, Texas"
 Middle East Shipping and Transport ," Gooch Island, BC, Canada"," Portland, Oregon"
 Aprile Mto Mexico S.a. De C.V. ," Le Havre, France"," Charleston, South Carolina"
" Nr Architectural Products, Inc. "," Nassau, New Providence Island, Bahamas"," West Palm Beach, Florida"
 M-Project Llc (Sy Rio) ," All Other Sardinia Ports, Italy"," West Palm Beach, Florida"
 Pga Group ," Puerto Plata, Dominican Republic"," West Palm Beach, Florida"
 Tropical Produce ," Puerto Plata, Dominican Republic"," Miami, Florida"
 Agro Produce Puerto Rico ," Ciudad Trujillo, Dominican Republic"," San Juan, Puerto Rico"
 Se," Haina, Dominican Republic"," New York, New York"
 Units De Mexico S.a. De C.V. ," Barcelona, Spain"," Port Everglades, Florida"
 Propelle S. De R.L. De C.V. ," Barcelona, Spain"," Port Everglades, Florida"
 Delaware Valley Wholesale Flor ," Bahia de Moin, Costa Rica"," Wilmington, Delaware"
 Green Pack of Puerto Rico ," Ciudad Trujillo, Dominican Republic"," San Juan, Puerto Rico"
 Miami Rowing Club ," Porto de Sines, Portugal"," Port Everglades, Florida"
 Embajada De La Soberana Orden Milit ," Freeport, Grand Bahama Island, Bahamas"," Port Everglades, Florida"
 New Flyer of America Inc ," Hamble, United Kingdom"," Norfolk, Virginia"
 Lori-Der S.a. De C.V. ," Barcelona, Spain"," Port Everglades, Florida"
 Muncie Power Prds Inc ," Genoa, Italy"," Norfolk, Virginia"
 Samuel Shapiro & Company Inc.One ," Hamble, United Kingdom"," Houston, Texas"
 Hj Hinz Company ," Barcelona, Spain"," New York, New York"
 Mallorry Alexander International ," Hamble, United Kingdom"," Los Angeles, California"
 American Commercial Lines Inc ," Hamble, United Kingdom"," Norfolk, Virginia"
 Atlas Refinery Inc ," Barcelona, Spain"," New York, New York"
 Southwire Douglas ," Barcelona, Spain"," New York/Newark Area, Newark, New Jersey"
 Seadrill Americas Inc ," Algeciras, Spain"," Houston, Texas"
" Seadrill Americas, Inc. "," Algeciras, Spain"," Houston, Texas"
" Cuero Centro, S.a. De C.V. "," Barcelona, Spain"," Port Everglades, Florida"
 United Cellars Inc ," Barcelona, Spain"," Port Everglades, Florida"
 Nexgen Filtration Sapi De Cv ," Bremerhaven, Federal Republic of Germany"," Houston, Texas"
" Atlas Refinery, Inc. "," Barcelona, Spain"," New York/Newark Area, Newark, New Jersey"
" Trojan Battery Company, 12380 "," Hamble, United Kingdom"," Savannah, Georgia"
 J H Hinz Company ," Valencia, Spain"," New York, New York"
 Units De Mexico S.a.De C.V. ," Barcelona, Spain"," Port Everglades, Florida"
 Seamaritima Sa De Cv ," Haina, Dominican Republic"," Miami, Florida"
 Cuero Centro Sa De Cv ," Barcelona, Spain"," Port Everglades, Florida"
 Lori-Der Sa De Cv ," Barcelona, Spain"," Savannah, Georgia"
" Infagon Web, Sa De Cv "," Barcelona, Spain"," Port Everglades, Florida"
 Linde Material Handling ," Bremerhaven, Federal Republic of Germany"," Charleston, South Carolina"
 Bayer Corporation ," Antwerp, Belgium"," Houston, Texas"
 Bayer De Mexico S.a. De C.V. ," Antwerp, Belgium"," Charleston, South Carolina"
 Bayer De Mexico Sa De Cv ," Barcelona, Spain"," Port Everglades, Florida"
 Trelleborg Sealing Solutions ," Gooch Island, BC, Canada"," Tacoma, Washington"
" Tomatec America,Inc. "," Hakata, Japan"," Los Angeles, California"
 Huzier Ltda ," Kingston, Jamaica"," San Juan, Puerto Rico"
 Shandong Tian Yuan Copper Industria ," Freeport, Grand Bahama Island, Bahamas"," Norfolk, Virginia"
 Linde Material Handling Corp. ," Bremerhaven, Federal Republic of Germany"," Charleston, South Carolina"
 Wain Wright Industries Inc ," Kingston, Jamaica"," Savannah, Georgia"
 Toyoda Gosei Brownsville Texas Llc ," Laem Chabang, Thailand"," Los Angeles, California"
 Bms Llc Plant Ory1 ," Barcelona, Spain"," New York, New York"
 Briggs Equipment S.a. De C.V. ," Genoa, Italy"," Port Everglades, Florida"
" U220, Eon Labs Inc "," Hamble, United Kingdom"," Norfolk, Virginia"
 Bayer Materialscience Llc ," Rotterdam, Netherlands"," New York/Newark Area, Newark, New Jersey"
 Rohm and Haas Company ," Le Havre, France"," New York, New York"
 Ikea Denver-Centennial 064 ," Bremerhaven, Federal Republic of Germany"," Houston, Texas"
 Ikea Houston ," Bremerhaven, Federal Republic of Germany"," Houston, Texas"
 Ikea Baltimore ," Goteborg, Sweden"," New York, New York"
 Ikea New York - Elizabeth ," Goteborg, Sweden"," New York, New York"
 Ikea Ims Na Llc ," Goteborg, Sweden"," New York, New York"
 Ikea Philadelphia-Penn S Landing21 ," Goteborg, Sweden"," New York, New York"
 Ikea Ims Na Llc-Ikea New York ," Goteborg, Sweden"," New York, New York"
 Acadian Carpets ," All Other Bahamas Ports, Bahamas"," New Orleans, Louisiana"
 Bms Llc Plant Orw3 ," Barcelona, Spain"," New York, New York"
 Bgf Industries Inc ," Hamburg, Federal Republic of Germany"," Norfolk, Virginia"
" Memc Pasadena, Inc. "," La Spezia, Italy"," Houston, Texas"
" P&J,Llc "," Freeport, Grand Bahama Island, Bahamas"," New Orleans, Louisiana"
 Eaton Hydraualics Inc ," Rotterdam, Netherlands"," Norfolk, Virginia"
 Ikea Indirect Material & Servic ," Bremerhaven, Federal Republic of Germany"," New York/Newark Area, Newark, New Jersey"
 Linde Material Handling North Ameri ," Bremerhaven, Federal Republic of Germany"," Charleston, South Carolina"
 Lime Tree Sourcing ,None Given," Long Beach, California"
 Bms Llc Plant Oran ," Barcelona, Spain"," New York, New York"
" Ameco Services, S. De R.L. De C.V. "," Rotterdam, Netherlands"," Charleston, South Carolina"
 Ikea Montreal Boucherville 414 ," Bremerhaven, Federal Republic of Germany"," New York, New York"
 Linde Material Handling North ," Bremerhaven, Federal Republic of Germany"," Charleston, South Carolina"
 Tsi 33 ," Thamesport, United Kingdom"," Houston, Texas"
 Tomatec America.Inc ," Kobe, Japan"," Long Beach, California"
 E888 Biz Llc ," Kingston, Jamaica"," New York, New York"
 Tristone Flowtech Mexico S De Rl De ," Bremerhaven, Federal Republic of Germany"," Houston, Texas"
 Daehan Solution Ai. Llc ," Kingston, Jamaica"," Mobile, Alabama"
" Nyacol Nano Technologies,Inc. "," Porto de Sines, Portugal"," Boston, Massachusetts"
 Industrial Polymers & Chemical  ," Saint John, NB, Canada"," Boston, Massachusetts"
 Dubose Strapping Inc ," Puerto Cortes, Honduras"," Port Everglades, Florida"
 Ikea Ims Na Llc Ikea Austin - Round ," Bremerhaven, Federal Republic of Germany"," Houston, Texas"
 Ikea Ims Na Llc Ikea Dallas - Frisc ," Bremerhaven, Federal Republic of Germany"," Houston, Texas"
 Flexitank Inc ," Puerto Matias de Galves, Guatemala"," Houston, Texas"
 Wonderflex World ," Barcelona, Spain"," New York/Newark Area, Newark, New Jersey"
 Samuel Strapping Systems ," Puerto Cortes, Honduras"," Wilmington, North Carolina"
" Custom Polymers Pet, Llc "," Puerto Cortes, Honduras"," Gulfport, Mississippi"
 Russo Packaging Llc ," Manzanillo, Mexico"," Los Angeles, California"
 Ingeteam Inc ," Barcelona, Spain"," New York/Newark Area, Newark, New Jersey"
" Custom Polymers, Inc. "," Puerto Cortes, Honduras"," Wilmington, North Carolina"
 Prospero Tyre ," Kingston, Jamaica"," San Juan, Puerto Rico"
 Milton Tire Distributor Inc ," Pointe a Pitre, Guadeloupe"," San Juan, Puerto Rico"
 Westdry Industries Inc ," Veracruz, Mexico"," Miami, Florida"
 Stolt Nielsen Inc ," Puerto Matias de Galves, Guatemala"," Houston, Texas"
 Mtc Business Pvt.Ltd ," Puerto Cortes, Honduras"," Port Everglades, Florida"
 Linde Material Handling Corporation ," Rotterdam, Netherlands"," Charleston, South Carolina"
 Eaton Hydraulics ," Rotterdam, Netherlands"," New York, New York"
 Sulco Warehouse and Logistics ," Valencia, Spain"," New York, New York"
 Cemex Dominicana S.a. ," Veracruz, Mexico"," Houston, Texas"
 Cemex Dominicana Sa ," Veracruz, Mexico"," Houston, Texas"
 Mtc Business Pvt. Ltd. ," Lazaro Cardenas, Mexico"," Los Angeles, California"
" Abington Reldan Metals, Llc "," Freeport, Grand Bahama Island, Bahamas"," Philadelphia, Pennsylvania"
 Tst Inc./Estandar Metals Recyclin ," Puerto Quetzal, Guatemala"," Los Angeles, California"
" Allied Alloys, Lp "," Puerto Cortes, Honduras"," Houston, Texas"
 R&G Metal Trading Llc ," Puerto Matias de Galves, Guatemala"," New Orleans, Louisiana"
 Tayrec Tanques Y Recubrimientos ," Buenos Aires, Argentina"," Tampa, Florida"
 Bms Llc Plant Orwl ," Barcelona, Spain"," New York, New York"
 Chemsynergy Tax Id 98-0598904 ," Freeport, Grand Bahama Island, Bahamas"," New York/Newark Area, Newark, New Jersey"
 Prospero Tire ," Caucedo, Dominican Republic"," San Juan, Puerto Rico"
 Pralana Industria E Comercio Ltda ," Altamira, Mexico"," Houston, Texas"
 Inversiones Pascualito S.a.S ," Ciudad Trujillo, Dominican Republic"," San Juan, Puerto Rico"
 Ami Trading Usa (Inc) ," Puerto Barrios, Guatemala"," Port Everglades, Florida"
 All Tires and More ," Caucedo, Dominican Republic"," San Juan, Puerto Rico"
 Exquisite Surfaces ," Valencia, Spain"," Long Beach, California"
 Garcia Tire ," Cartagena, Colombia"," San Juan, Puerto Rico"
 Acumuladores Moura S/a ," Altamira, Mexico"," Houston, Texas"
 Westport Ventures Ltd ," Puerto Cortes, Honduras"," Port Everglades, Florida"
 Suryadev Alloys and Power Pvt Ltd ," Puerto Cortes, Honduras"," Port Everglades, Florida"
 Prospero Tyre Recycling ," Cartagena, Colombia"," San Juan, Puerto Rico"
 Allied Alloys ," Cartagena, Colombia"," Houston, Texas"
 Prospero Tire Recycling ," Cartagena, Colombia"," San Juan, Puerto Rico"
 Dominican International Forwarding ," Veracruz, Mexico"," Houston, Texas"
 Stephan Ach Photography Inc ," Barcelona, Spain"," Port Everglades, Florida"
" Nacco Material Handling Group, Inc. "," Las Salinas, Chile"," New York, New York"
" Oe Ocean Express Mexico, S.a. De C. "," Porto de Sines, Portugal"," Port Everglades, Florida"
" Bantam Materials International, Sev "," Freeport, Grand Bahama Island, Bahamas"," New York/Newark Area, Newark, New Jersey"
 Ami Trading (Usa) Inc. ," Freeport, Grand Bahama Island, Bahamas"," New York/Newark Area, Newark, New Jersey"
" Fitmetal Colonia Schmid, "," Barcelona, Spain"," Port Everglades, Florida"
 Cna Metals Limited ," Lazaro Cardenas, Mexico"," Los Angeles, California"
 Tabarka Studio ," Valencia, Spain"," Los Angeles, California"
 Orge Sa De Cv ," Barcelona, Spain"," New York, New York"
 Huntsman Colombia Ltda ," Altamira, Mexico"," Houston, Texas"
 Reynolds International Commodities ," Manzanillo, Mexico"," Los Angeles, California"
 Global Industrial Parts and Equipme ," Palua, Venezuala"," Port Everglades, Florida"
 North American Fire Hose Corp ," Porto de Sines, Portugal"," Los Angeles, California"
 Thread Llc ," Puerto Cortes, Honduras"," Savannah, Georgia"
 Dazian Llc. ," Valencia, Spain"," New York, New York"
 Conductix Inc ," Valencia, Spain"," New York, New York"
 Suco Warehouse and Logistics ," Valencia, Spain"," New York, New York"
