I, [2018-06-27T21:02:42.961355 #1497]  INFO -- : Refreshing Gem list
I, [2018-06-27T21:02:44.854589 #1497]  INFO -- : unlinking existing socket=/home/ubuntu/portexaminer/shared/sockets/unicorn.sock
I, [2018-06-27T21:02:44.854714 #1497]  INFO -- : listening on addr=/home/ubuntu/portexaminer/shared/sockets/unicorn.sock fd=11
I, [2018-06-27T21:02:44.854791 #1497]  INFO -- : worker=0 spawning...
I, [2018-06-27T21:02:44.855543 #1497]  INFO -- : worker=1 spawning...
I, [2018-06-27T21:02:44.856147 #1497]  INFO -- : master process ready
I, [2018-06-27T21:02:44.860381 #1500]  INFO -- : worker=0 spawned pid=1500
I, [2018-06-27T21:02:44.860496 #1500]  INFO -- : worker=0 ready
I, [2018-06-27T21:02:44.862187 #1502]  INFO -- : worker=1 spawned pid=1502
I, [2018-06-27T21:02:44.862276 #1502]  INFO -- : worker=1 ready
127.0.0.1 - - [27/Jun/2018:21:07:51 +0000] "GET /assets/snakes.self-e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855.css?body=1 HTTP/1.0" 404 43120 0.2123
127.0.0.1 - - [27/Jun/2018:21:07:51 +0000] "GET /assets/application.self-66d90bcb05ca14f2a0d10c380e180642922a6cf4b0343976bfb730cb1d34d520.css?body=1 HTTP/1.0" 404 43125 0.1289
127.0.0.1 - - [27/Jun/2018:21:07:51 +0000] "GET /assets/jquery.self-bd7ddd393353a8d2480a622e80342adf488fb6006d667e8b42e4c0073393abee.js?body=1 HTTP/1.0" 404 43104 0.1318
127.0.0.1 - - [27/Jun/2018:21:07:51 +0000] "GET /assets/jquery_ujs.self-784a997f6726036b1993eb2217c9cb558e1cbb801c6da88105588c56f13b466a.js?body=1 HTTP/1.0" 404 43108 0.1292
127.0.0.1 - - [27/Jun/2018:21:07:51 +0000] "GET /assets/turbolinks.self-2db6ec539b9190f75e1d477b305df53d12904d5cafdd47c7ffd91ba25cbec128.js?body=1 HTTP/1.0" 404 43108 0.1279
127.0.0.1 - - [27/Jun/2018:21:07:51 +0000] "GET /assets/bootstrap/transition.self-6ad2488465135ab731a045a8ebbe3ea2fc501aed286042496eda1664fdd07ba9.js?body=1 HTTP/1.0" 404 43118 0.1287
127.0.0.1 - - [27/Jun/2018:21:07:51 +0000] "GET /assets/bootstrap/alert.self-742145c5bb847aafdadc6e339be795628f8bc25f177e851f03a8c42278eb0312.js?body=1 HTTP/1.0" 404 43113 0.1250
127.0.0.1 - - [27/Jun/2018:21:07:51 +0000] "GET /assets/bootstrap/button.self-126ac9bf0e7f2d8568f8da3a00fd5f0fac6eae0946331003370161fbf8d7975e.js?body=1 HTTP/1.0" 404 43114 0.1326
127.0.0.1 - - [27/Jun/2018:21:07:51 +0000] "GET /assets/bootstrap/carousel.self-e47323f363ceb3dc0bdbce05e36e709ed428e339833a41140a85cb0af24b8127.js?body=1 HTTP/1.0" 404 43116 0.1278
127.0.0.1 - - [27/Jun/2018:21:07:51 +0000] "GET /assets/bootstrap/collapse.self-2eb697f62b587bb786ff940d82dd4be88cdeeaf13ca128e3da3850c5fcaec301.js?body=1 HTTP/1.0" 404 43116 0.1289
